h3_index,latitude,longitude,gpu_count,construction_years,ng_configuration,ng_nameplate_mw,ng_base_lcoe,idling_cost_npv_millions,ng_total_lcoe,capex_npv,opex_npv,energy_npv,gas_price,state,facility_load_mw,annual_pue,eue_total_mwh,diesel_capacity_mw,used_cached_facility
8444c0dffffffff,32.50070715843631,-83.01222831498463,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13198451565684616,5903.577395405712,0.8126727064813826,595640781.3158792,549054857.1253943,8672954.041195493,4.86,Georgia,126.25086229629494,1.131660390330935,2475.864259286511,152.0,True
8444c11ffffffff,33.65698081806608,-84.07749996208074,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13252944845660403,5903.577395405712,0.8172366664440864,595599441.3375716,547075610.9769748,8622046.387589915,4.86,Georgia,125.50980738759175,1.1250178813453602,2461.8557675772,152.0,True
8444c13ffffffff,34.02908136122181,-84.2870831713752,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13271057207828746,5903.577395405712,0.8187539235193162,595585805.1973958,546422395.6066374,8605254.147577254,4.86,Georgia,125.2653653242054,1.122826804026491,2457.2349701462144,152.0,True
8444c15ffffffff,33.616272307986605,-83.62088250100356,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13258106564955377,5903.577395405712,0.8176690415799918,595595551.8891497,546889223.3902518,8617254.429823982,4.86,Georgia,125.44005159306512,1.124392619321592,2460.5371426577412,152.0,True
8444c17ffffffff,33.98815534581445,-83.82764809332977,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13276466382575547,5903.577395405712,0.8192070713877229,595581744.7543817,546227764.1513067,8600251.572995622,4.86,Georgia,125.19254361298304,1.1221740603964867,2455.8583888349845,152.0,True
8444c19ffffffff,33.32385036550134,-84.32651888650886,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.1325169797983199,5903.577395405712,0.8171322213317324,595600383.1649284,547120665.0731066,8623204.739325965,4.86,Georgia,125.52666933622235,1.1251690248624973,2462.1745165185,152.0,True
8444c1bffffffff,33.69620829298347,-84.53692692759465,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.1326275586581947,5903.577395405712,0.8180585060882637,595592050.5713099,546721497.1872652,8612942.58384507,4.86,Georgia,125.37728471221455,1.1238300030226513,2459.350632293006,152.0,True
8444c1dffffffff,33.28483678183966,-83.86989288520064,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13247836055039128,5903.577395405712,0.8168087323680538,595603298.215595,547260276.0670393,8626794.365015704,4.86,Georgia,125.57892296704968,1.1256374047466637,2463.1622902254535,152.0,True
8444c21ffffffff,33.11459817684437,-82.07174019782313,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13178807391360925,5903.577395405712,0.8110277845131992,595655801.6979917,549773539.3716772,8691449.13537874,4.86,Georgia,126.5200925467719,1.1340736586825493,2480.9536388822853,152.0,True
8444c23ffffffff,33.48558615204227,-82.26819580303008,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13188940377235406,5903.577395405712,0.8118762550665773,595648047.2289467,549402480.324719,8681899.33992017,4.86,Georgia,126.38107763839456,1.132827586674685,2478.3257780198796,152.0,True
8444c25ffffffff,33.06865351929225,-81.62942974596253,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.1304998003277139,5903.577395405712,0.8112667168948872,595639967.0559165,536047916.96250653,8671951.077139614,4.68,South Carolina,126.23626230230148,1.1315295220374362,2475.58826908334,152.0,True
8444c27ffffffff,33.439279451444804,-81.82311599961602,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13070704129788188,5903.577395405712,0.8130049853119081,595624164.9842398,535317443.73131216,8652491.843481723,4.68,South Carolina,125.95299722130781,1.1289904512834312,2470.233582821858,152.0,True
8444c29ffffffff,32.78798068361221,-82.31962459828766,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13186742276372942,5903.577395405712,0.8096747662713087,597118289.4933789,551422728.3565646,8709816.221310528,4.86,Georgia,126.78745940075774,1.1364702243205176,2486.0077938624604,154.0,True
8444c2bffffffff,33.15922108974772,-82.51696795335818,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13210167289391678,5903.577395405712,0.8136538148507687,595631854.3124878,548627552.9760877,8661960.005665215,4.86,Georgia,126.0908238066153,1.1302258716559355,2472.838980282866,152.0,True
8444c2dffffffff,32.74371610855558,-81.877152634809,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.1320005260518119,5903.577395405712,0.8128067786310168,595639559.9259351,548996404.9008989,8671450.024203312,4.86,Georgia,126.22896855152591,1.131464143879224,2475.4503920568623,152.0,True
8444c31ffffffff,33.90189935253756,-82.91734723665229,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13224673134902953,5903.577395405712,0.814868662620163,595620831.9467924,548099839.8379558,8648385.182135096,4.86,Georgia,125.89321718169178,1.1284546077910746,2469.1035340501558,152.0,True
8444c33ffffffff,34.27324679860627,-83.12042819998422,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13282189624143304,5903.577395405712,0.8196865478463812,595577450.8901782,546022051.1858696,8594964.643487243,4.86,Georgia,125.11558259068751,1.1214842136980392,2454.4035602789545,152.0,True
8444c35ffffffff,33.85663548638328,-82.46654179352511,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13246212595595047,5903.577395405712,0.8166727465063023,595604525.0339389,547318997.421652,8628304.235700274,4.86,Georgia,125.60090192312131,1.1258344149971657,2463.57776824239,152.0,True
8444c37ffffffff,34.22770131983398,-82.66680076320945,100000,3.0,3× Siemens SGT-800 SC,186.0,0.1306013473397847,5903.577395405712,0.8141095199676149,462889139.7859212,665137111.897978,8637171.626944402,4.68,South Carolina,125.72998317797084,1.1269914458529597,6264.561216674464,152.0,True
8444c39ffffffff,33.57411527502714,-83.16710631813318,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13240706941907254,5903.577395405712,0.8162115890381204,595608685.9023484,547518274.4895312,8633428.45217612,4.86,Georgia,125.67549435674837,1.126503030648725,2464.987822309599,152.0,True
8444c3bffffffff,33.94575033788715,-83.37105908690005,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.1324141611063188,5903.577395405712,0.8162709903933763,595608148.4907731,547492592.5720004,8632768.062812768,4.86,Georgia,125.66588117003269,1.1264168620283042,2464.806099950263,152.0,True
8444c3dffffffff,33.53054233052686,-82.71620136753475,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13209054896433955,5903.577395405712,0.8135606569394483,595632701.1428491,548668083.1273385,8663002.714744672,4.86,Georgia,126.10600236282352,1.1303619259412752,2473.1259073058227,152.0,True
8444c41ffffffff,31.83464712230479,-83.50440564173424,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.131778987635697,5903.577395405712,0.8109517060343329,595656496.53316,549806846.6203364,8692306.44205683,4.86,Georgia,126.53257222864812,1.134185521377238,2481.189547879101,152.0,True
8444c43ffffffff,32.20682085330776,-83.70705011123641,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.1320898920501583,5903.577395405712,0.8135551534534561,595632752.7126468,548670478.919582,8663064.32590394,4.86,Georgia,126.1068992270232,1.130369965060152,2473.1428611301053,152.0,True
8444c45ffffffff,31.796751778705403,-83.05878033656673,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13177460854736886,5903.577395405712,0.8088997561845435,597125414.2680528,551763536.3540102,8718591.26190516,4.86,Georgia,126.91519632136114,1.1376152051214443,2488.4224618880417,154.0,True
8444c47ffffffff,32.16860754780443,-83.25870511676706,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13184192372682657,5903.577395405712,0.8114786818442474,595651678.8283803,549576255.6295494,8686371.543173289,4.86,Georgia,126.44617881550082,1.1334111266375422,2479.55641462865,152.0,True
8444c49ffffffff,31.49885267233364,-83.74932455774432,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.1318150396755867,5903.577395405712,0.8112535740932376,595653736.1918862,549674721.3267641,8688905.760203442,4.86,Georgia,126.48306902427896,1.1337417951756097,2480.2537667111396,152.0,True
8444c4bffffffff,31.87117914500768,-83.95278724435155,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.1318296453194372,5903.577395405712,0.8113758713756958,595652617.9415374,549621219.6733747,8687528.778825069,4.86,Georgia,126.46302451746392,1.1335621245262872,2479.874856451943,152.0,True
8444c4dffffffff,31.46263459544439,-83.3036476014747,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13178557626486423,5903.577395405712,0.8089913342014258,597124572.8660913,551723232.9298085,8717553.455826849,4.86,Georgia,126.90008913738895,1.1374797905872398,2488.1368840463188,154.0,True
8444c51ffffffff,32.61619395921878,-84.3654531296086,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13223675192365567,5903.577395405712,0.8147850829567174,595621589.2085578,548136096.5172192,8649317.750833018,4.86,Georgia,125.90679244125201,1.128576290789934,2469.3601532409443,152.0,True
8444c53ffffffff,32.98878950114637,-84.57469966447852,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13256695717841718,5903.577395405712,0.8175508617422513,595596613.1413012,546940148.0320232,8618563.67145566,4.86,Georgia,125.45911002277296,1.1245634511845195,2460.897412661245,152.0,True
8444c55ffffffff,32.57911007645924,-83.91160258243451,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13210792027316304,5903.577395405712,0.8137061333730977,595631379.3275096,548604795.1361059,8661374.519390268,4.86,Georgia,126.0823009726739,1.1301494765057605,2472.6778693487017,152.0,True
8444c57ffffffff,32.95146871789343,-84.11808484135527,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13221272548333682,5903.577395405712,0.8145838584698089,595623413.1508743,548223417.1397644,8651563.804535603,4.86,Georgia,125.93948790065008,1.1288693593335581,2469.9782101035753,152.0,True
8444c59ffffffff,32.27903923171104,-84.6119926676412,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13211443393475011,5903.577395405712,0.8137606841756846,595630882.6289324,548581068.2302294,8660764.132890096,4.86,Georgia,126.07341566997141,1.1300698323358782,2472.5099065057584,152.0,True
8444c5bffffffff,32.651824627877886,-84.82203725461363,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.1321165291354588,5903.577395405712,0.8137782279510382,595630725.2053396,548573439.8794433,8660567.853032475,4.86,Georgia,126.07055845417638,1.1300442214379955,2472.4558952802663,152.0,True
8444c5dffffffff,32.243641648397976,-84.15815624641685,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13198788108974185,5903.577395405712,0.8127008864943254,595640526.1810908,549042570.9279138,8672637.8790088,4.86,Georgia,126.2462599718152,1.131619137002265,2475.7772594926214,152.0,True
8444c61ffffffff,32.08812669223443,-82.3704133419454,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13191103380512983,5903.577395405712,0.8120573767946583,595646394.2812222,549323369.0694764,8679863.467995746,4.86,Georgia,126.35144176291747,1.1325619429729297,2477.765557837754,152.0,True
8444c63ffffffff,32.45945063020829,-82.5667632600342,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13182621148661794,5903.577395405712,0.8113471182562368,595652881.2189252,549633797.2352861,8687852.480464194,4.86,Georgia,126.46773659259676,1.1336043616143128,2479.963930911416,152.0,True
8444c65ffffffff,32.045920933913415,-81.93051969959518,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.1317009928133479,5903.577395405712,0.8082850827968302,597131076.0889935,552034290.9895501,8725563.433733474,4.86,Georgia,127.01668915773749,1.1385249448312604,2490.3410262754232,154.0,True
8444c67ffffffff,32.41686583900595,-82.12414915000114,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13194974239472712,5903.577395405712,0.8103621787764651,597111981.6928676,551120973.3008901,8702047.72025112,4.86,Georgia,126.67437452185244,1.1354565783471366,2483.870099921041,154.0,True
8444c69ffffffff,31.7575235035181,-82.61593940450075,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13187620896718577,5903.577395405712,0.8097481333530304,597117616.3718097,551390498.8681606,8708986.436861776,4.86,Georgia,126.7753803557545,1.1363619527686677,2485.779458283278,154.0,True
8444c6bffffffff,32.129032535700794,-82.81315038877075,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13202158779587214,5903.577395405712,0.8129831501257444,595637955.8338085,548919541.2892431,8669472.290340368,4.86,Georgia,126.20017898289647,1.1312060861212008,2474.906169990826,152.0,True
8444c6dffffffff,31.71699274387805,-82.17590924097468,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13172951658541684,5903.577395405712,0.808523243975099,597128883.015494,551929338.0481024,8722860.683380077,4.86,Georgia,126.97734563521136,1.138172285805816,2489.5972981081177,154.0,True
8444c81ffffffff,35.47459053106758,-84.67472088785522,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13403608946712173,5903.577395405712,0.8218817634657744,595567495.205034,554824893.4635724,8582706.293820895,4.99,Tennessee,124.9371396739656,1.1198847253688793,2451.030374176108,152.0,True
8444c83ffffffff,35.84569044919982,-84.89160786489714,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13418281730392687,5903.577395405712,0.8251657364918513,594088279.7958124,552334627.471272,8543738.537479151,4.99,Tennessee,124.369892019184,1.1148001525529097,2440.3074385665996,150.0,True
8444c85ffffffff,35.43146744279916,-84.20666822105588,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.1340343767540374,5903.577395405712,0.8239199258378811,594099315.7325072,552876900.6315511,8557328.680453682,4.99,Tennessee,124.56772164691117,1.116573415322453,2444.047100320844,150.0,True
8444c87ffffffff,35.802458589425264,-84.42063627264329,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13397652030878585,5903.577395405712,0.8213832324474734,595571946.4928303,555043464.7958604,8588187.009460911,4.99,Tennessee,125.01692161126935,1.1205998575800054,2452.538527747654,152.0,True
8444c89ffffffff,35.1446526940825,-84.92791727885758,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13382719574617663,5903.577395405712,0.8201336147519241,595583128.9963183,555592476.8536505,8601955.674490454,4.99,Tennessee,125.21734995718148,1.1223964141820189,2456.3273142316875,152.0,True
8444c8bffffffff,35.51610877278861,-85.1456337767018,100000,3.0,4× Siemens SGT-A45 SC,176.0,0.13302396334235794,5903.577395405712,0.8244249331187219,447619670.8366165,688215101.407391,8538572.627856227,4.99,Tennessee,124.29469266480702,1.114126096715357,3195.115742337664,150.0,True
8444c8dffffffff,35.10323992725303,-84.45990487918006,100000,3.0,4× Siemens SGT-A45 SC,176.0,0.13177449803092078,5903.577395405712,0.8243719248652245,447607693.0725648,675614712.5058959,8523822.305245264,4.86,Georgia,124.07997447998355,1.1122014519214212,3175.713867942759,150.0,True
8444c91ffffffff,36.25813370148179,-85.58736522983294,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13397990335336624,5903.577395405712,0.8214115437995526,595571694.0722418,555031045.6593649,8587875.57636119,4.99,Tennessee,125.0123881273836,1.120559221309881,2452.4528292782393,152.0,True
8444c93ffffffff,36.6286068006435,-85.8114278331028,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13385151483867638,5903.577395405712,0.8203371218414761,595581305.0540018,555502955.5358922,8599710.37292503,4.99,Tennessee,125.18466544652874,1.1221034437784088,2455.7094643380765,152.0,True
8444c95ffffffff,36.2164922890721,-85.11058959727185,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13417172242341804,5903.577395405712,0.8250726192823954,594089102.1983747,552375103.0192049,8544752.832490122,4.99,Tennessee,124.3846569561535,1.1149324993268661,2440.5865467604685,150.0,True
8444c97ffffffff,36.58694852128803,-85.33169008883056,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13385974089051544,5903.577395405712,0.8204059588558341,595580688.93063,555472684.8948634,8598951.157143997,4.99,Tennessee,125.17361365880234,1.1220043801349229,2455.500547461715,152.0,True
8444c99ffffffff,35.92720770353559,-85.84209901266944,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13398981602004653,5903.577395405712,0.8214945012878991,595570953.0956756,554994659.0678765,8586963.146448482,4.99,Tennessee,124.99910602503218,1.1204401660507086,2452.20175176902,152.0,True
8444c9bffffffff,36.29807007577234,-86.06696426060452,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13389233803573541,5903.577395405712,0.8206787436389362,595578246.1507418,555352776.6489094,8595943.873147331,4.99,Tennessee,125.12983708672023,1.1216119850910495,2454.6730193799604,152.0,True
8444c9dffffffff,35.88728504637916,-85.36544185317267,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13408200846248805,5903.577395405712,0.8243196712312063,594095770.9874694,552702726.0904499,8552963.296330377,4.99,Tennessee,124.50417541950074,1.1160038132840402,2442.8458576202256,150.0,True
8444ca1ffffffff,35.711222790913254,-83.48742709303782,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13410892862395662,5903.577395405712,0.8245456028954745,594093767.9079611,552604356.6982055,8550497.989746267,4.99,Tennessee,124.46828832952072,1.1156821362870204,2442.167467940119,150.0,True
8444ca3ffffffff,36.08168889170444,-83.69759864526758,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.1340921901858707,5903.577395405712,0.8244051218855512,594095013.7257042,552665515.4919996,8552030.715794347,4.99,Tennessee,124.49059998761496,1.1158821287405263,2442.5892351718903,150.0,True
8444ca5ffffffff,35.66328909168538,-83.025257920155,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.1436771018420145,5903.577395405712,0.8377628184880599,594057264.6338321,627994810.9666115,8505545.142079748,6.08,North Carolina,123.81391661791996,1.1098166195443806,2429.7975873967084,150.0,True
8444ca7ffffffff,36.03357937984871,-83.23250195381372,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13422784534830867,5903.577395405712,0.8255436616306662,594084938.6157653,552170441.2967857,8539624.374794407,4.99,Tennessee,124.31000278373908,1.1142633302744118,2439.1753256174047,150.0,True
8444ca9ffffffff,35.386774040809826,-83.74151169294315,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.14369546423506663,5903.577395405712,0.8379155539482652,594055926.5332934,627915760.9050987,8503898.810886677,6.08,North Carolina,123.78995122714728,1.1096018037167263,2429.3445589179723,150.0,True
8444cabffffffff,35.75762435199672,-83.95256428176143,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13387867583681842,5903.577395405712,0.8226132910575595,594110927.0795757,553447373.2154908,8571628.701301156,4.99,Tennessee,124.77588485800082,1.118439304049307,2447.982102413787,150.0,True
8444cadffffffff,35.34054500797696,-83.27928525024016,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.14361984864316477,5903.577395405712,0.837286612052469,594061436.3590412,628241457.056487,8510682.227861412,6.08,North Carolina,123.88869638805879,1.1104869144027678,2431.2111827696162,150.0,True
8444cb1ffffffff,36.49855799532552,-84.38084932649105,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13426252055547788,5903.577395405712,0.8258346998892225,594082368.2684829,552044102.8182039,8536458.770063847,4.99,Tennessee,124.26392156100636,1.1138502772975358,2438.3042316957194,150.0,True
8444cb3ffffffff,36.86854782303763,-84.59813019495986,100000,3.0,3× Siemens SGT-800 SC,186.0,0.12447396910090341,5903.577395405712,0.8128859737669539,461324342.9404172,606120305.4965243,8575645.624119446,4.07,Kentucky,124.83435858761793,1.1189634383203848,6178.1833974366455,150.0,True
8444cb5ffffffff,36.45189706237156,-83.9098240021861,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13409705173556702,5903.577395405712,0.8244459259225756,594094650.0229208,552647747.940624,8551585.460841198,4.99,Tennessee,124.48411847952559,1.1158240311890248,2442.466712331454,150.0,True
8444cb7ffffffff,36.82180090686468,-84.12412750682303,100000,3.0,3× Siemens SGT-800 SC,186.0,0.12451557577765518,5903.577395405712,0.8133150816111503,461315152.65963787,605885581.8231572,8570821.18295363,4.07,Kentucky,124.76412993721938,1.1183339378126107,6171.410249697309,150.0,True
8444cb9ffffffff,36.17318083522335,-84.63667794381377,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13400736711277605,5903.577395405712,0.8236932546864685,594101326.9546151,552975737.486969,8559805.99541399,4.99,Tennessee,124.60378354098236,1.1168966591908782,2444.7287944007094,150.0,True
8444cbbffffffff,36.5435870688021,-84.85481729193879,100000,3.0,4× Siemens SGT-A45 SC,176.0,0.132816914451807,5903.577395405712,0.8223125762122531,447638830.3735395,689561847.4135281,8562167.570906071,4.99,Tennessee,124.63816063335906,1.1172048011953752,3226.151410741802,150.0,True
8444cbdffffffff,36.12823456485197,-84.16566879707143,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13382335454676342,5903.577395405712,0.8221490616413694,594115063.5201864,553650482.2624167,8576720.779940743,4.99,Tennessee,124.85000946607263,1.1191037263065333,2449.383312965711,150.0,True
8444cc1ffffffff,34.44066465842245,-84.96375488302614,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13268117708430163,5903.577395405712,0.8185076743777405,595588014.5560946,546528250.8870065,8607975.076354913,4.86,Georgia,125.3049734672665,1.1231818350007081,2457.9837005536056,152.0,True
8444cc3ffffffff,34.81266829453278,-85.18022025799584,100000,3.0,3× Siemens SGT-800 SC,186.0,0.13298142604230984,5903.577395405712,0.8210576937538265,462779887.8125223,678178139.127224,8579829.987510702,4.86,Georgia,124.89526972398487,1.1195094204951024,6184.057924759078,152.0,True
8444cc5ffffffff,34.401091600384284,-84.4986651736663,100000,3.0,3× Siemens SGT-800 SC,186.0,0.13288004394196687,5903.577395405712,0.8225808903785949,461293810.9060148,676108916.3333416,8559620.342510559,4.86,Georgia,124.60108102013024,1.1168724349143326,6155.685123300659,150.0,True
8444cc7ffffffff,34.7729644738584,-84.71226884574536,100000,3.0,3× Siemens SGT-800 SC,186.0,0.13309362465674163,5903.577395405712,0.8247619516119419,461247422.5159383,674742882.9170362,8535272.131650016,4.86,Georgia,124.24664784754401,1.1136954428911507,6121.5020907630205,150.0,True
8444cc9ffffffff,34.10636496514273,-85.21435792497977,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13281409313572468,5903.577395405712,0.8196211770287478,595578034.4431515,546050082.7029159,8595685.06769399,4.86,Georgia,125.12606969541437,1.1215782157572156,2454.6018027005293,152.0,True
8444ccbffffffff,34.47866146181457,-85.43162481274665,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13262625342229134,5903.577395405712,0.8180475729483352,595592148.2825054,546726203.1259357,8613063.567220125,4.86,Georgia,125.3790458486568,1.1238457891196127,2459.3839238412575,152.0,True
8444ccdffffffff,34.06849548429128,-84.7493313839921,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13283578605392002,5903.577395405712,0.8198029161600051,595576408.6374259,545972159.6729246,8593682.4873907,4.86,Georgia,125.09691844096207,1.121316915997419,2454.050743525945,152.0,True
8444cd1ffffffff,35.22262402197482,-85.87236610116378,100000,3.0,4× Siemens SGT-A45 SC,176.0,0.13293160070400806,5903.577395405712,0.8234825712642864,447628206.9952258,688815048.4744687,8549082.757230572,4.99,Tennessee,124.44768700676413,1.1154974745704347,3208.9402677649045,150.0,True
8444cd3ffffffff,35.59419356144762,-86.09588661212683,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13391130301324292,5903.577395405712,0.8208374504455979,595576826.6242068,555283050.2538325,8594195.194741903,4.99,Tennessee,125.1043818432685,1.1213838148416224,2454.191827551036,152.0,True
8444cd5ffffffff,35.184458657327504,-85.39875054595454,100000,3.0,4× Siemens SGT-A45 SC,176.0,0.13286081166701683,5903.577395405712,0.8227603840221489,447634761.7879257,689275762.4715426,8557154.739569534,4.99,Tennessee,124.5651896161281,1.116550719248207,3219.5577702825753,150.0,True
8444cd7ffffffff,35.55598782269375,-85.6193689852296,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.1339186307367648,5903.577395405712,0.8229485796763129,594107944.1739123,553300818.620827,8567954.708632935,4.99,Tennessee,124.72240311000245,1.1179599158319546,2446.9711130597784,150.0,True
8444cd9ffffffff,34.887217971851314,-86.12442848952632,100000,3.0,3× Siemens SGT-800 SC,186.0,0.12496840587462432,5903.577395405712,0.811507286901474,462816494.2262466,611792208.1357477,8599043.052850535,4.11,Alabama,125.17495137051354,1.1220163708281325,6211.03160432104,152.0,True
8444cdbffffffff,35.25911523708307,-86.34872338727581,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13397157947045865,5903.577395405712,0.821341884014236,595572315.6240133,555061604.6375625,8588641.895614104,4.99,Tennessee,125.02354331926121,1.1206592118253105,2452.663700849425,152.0,True
8444cddffffffff,34.85076387202163,-85.65095321799724,100000,3.0,3× Siemens SGT-800 SC,186.0,0.12488904439010041,5903.577395405712,0.8132688116909929,461325108.3447822,609729234.6468898,8576047.228339361,4.11,Alabama,124.84020467867592,1.119015840257039,6178.747219156251,150.0,True
8444ce1ffffffff,34.68886612240253,-83.784857890061,100000,3.0,3× Siemens SGT-800 SC,186.0,0.1329741282116516,5903.577395405712,0.8235416125842585,461273345.8389517,675506295.9035136,8548878.31964637,4.86,Georgia,124.44471104019391,1.1154707992398334,6140.604141819523,150.0,True
8444ce3ffffffff,35.060254357656795,-83.99474995990457,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.14333982492972208,5903.577395405712,0.8349577531415225,594081909.568704,629451656.8679581,8535894.10365575,6.08,North Carolina,124.25570179867476,1.113776598755628,2438.148849859472,150.0,True
8444ce5ffffffff,34.6445390309205,-83.32546713998988,100000,3.0,3× Siemens SGT-800 SC,186.0,0.13274250580325142,5903.577395405712,0.8211765982788742,461323819.0998412,676992346.8697218,8575370.481982274,4.86,Georgia,124.83035338571017,1.1189275373509033,6177.797118843885,150.0,True
8444ce7ffffffff,35.0157301544754,-83.53248718187336,100000,3.0,4× Siemens SGT-A45 SC,176.0,0.13199658343007478,5903.577395405712,0.8266423863694649,447587282.28949904,674210392.0233274,8498687.202060036,4.86,Georgia,123.71408663646814,1.1089217849767452,3142.6523459838972,150.0,True
8444ce9ffffffff,34.359975397372686,-84.03639171700004,100000,3.0,3× Siemens SGT-800 SC,186.0,0.1327403540317546,5903.577395405712,0.8211546310031699,461324288.6564197,677006190.1470532,8575617.317783842,4.86,Georgia,124.83394653663032,1.1189597448661541,6178.143657498607,150.0,True
8444cebffffffff,34.73168586825251,-84.24713627108672,100000,3.0,3× Siemens SGT-800 SC,186.0,0.13322647722897923,5903.577395405712,0.8261188519747599,461218692.71025336,673896727.959665,8520193.915500527,4.86,Georgia,124.02715656675078,1.1117280140437045,6100.333424358761,150.0,True
8444cedffffffff,34.31734932687377,-83.57696864395896,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.13259498995166902,5903.577395405712,0.8177856841820228,595594501.4937977,546838972.8866308,8615962.600071438,4.86,Georgia,125.4212466254123,1.124224059387449,2460.181663960597,152.0,True
8444d03ffffffff,32.92321147756762,-80.32022994921319,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.129869312271688,5903.577395405712,0.8039702000626415,597157178.5491987,540200077.864597,8757706.008594487,4.68,South Carolina,127.48458369209698,1.1427189574641745,2499.185845503295,154.0,True
8444d07ffffffff,32.87230193704892,-79.88980807544122,100000,3.0,3× Siemens SGT-800 SC,186.0,0.12982411415435197,5903.577395405712,0.8036909137056155,464572159.03541356,672784223.8737555,8760748.265587471,4.68,South Carolina,127.52886936072464,1.143115915838428,6438.053399891644,154.0,True
8444d0bffffffff,32.603289096501484,-80.56727661276479,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.12952027138492364,5903.577395405712,0.801052071496671,597184385.6887534,541455580.8290025,8791210.47495192,4.68,South Carolina,127.97230307217339,1.1470906717953917,2508.4054226385806,154.0,True
