design_id,site,lat,lon,solar_mw,batt_mw,solar_batt_ratio,mean_soc,soc_p90,dod_w,mean_T,efc_annual,efc_cum,c_rate_max,c_rate_mean,year,t_yr,marginal_cal,marginal_cyc,total_cal,total_cyc
1,Phoenix,33.4,-112.0,230.1935099549019,174.6029562005702,0.3295956651651328,0.8167980079210599,1.0,0.45800961826852904,29.998079899040018,186.61529207077066,0.0,0.25,0.061840296611186805,0,1,2.0432100333151992,0.6091552704598628,2.0432100333151992,0.6091552704598628
1,Phoenix,33.4,-112.0,230.1935099549019,174.6029562005702,0.3295956651651328,0.8111919093189667,1.0,0.5189650293821234,29.998120892677587,191.71155244346457,186.61529207077066,0.2568115812778909,0.06337739282859764,1,2,0.8900798032379074,0.4745062556842352,2.9317149832038503,1.0841523465409626
1,Phoenix,33.4,-112.0,230.1935099549019,174.6029562005702,0.3295956651651328,0.8082528854590109,1.0,0.5240821035076837,29.998142274818026,194.36041692660555,378.32684451423523,0.2603644786560162,0.06419334149452348,2,3,0.6925827282124342,0.4332794026449269,3.6239334266408028,1.5198664759009017
1,Phoenix,33.4,-112.0,230.1935099549019,174.6029562005702,0.3295956651651328,0.8057436434571503,1.0,0.5281443660124415,29.998160117196576,196.5697569915462,572.6872614408408,0.26332920242561486,0.06487227562827298,3,4,0.5866050570491863,0.40700089759496794,4.208727963255324,1.9309861696666133
1,Phoenix,33.4,-112.0,230.1935099549019,174.6029562005702,0.3295956651651328,0.8034547693072278,1.0,0.531653007283357,29.998176021640163,198.53211488724784,769.257018432387,0.26597191521285085,0.06549758530549617,4,5,0.5215040085704672,0.38672291745819787,4.728992400222934,2.3245784112894996
1,Phoenix,33.4,-112.0,230.1935099549019,174.6029562005702,0.3295956651651328,0.8013231122247574,1.0,0.5344728805572964,29.998190692685814,200.3226090274526,967.7891333196349,0.2684096842371613,0.06604435869768854,5,6,0.47459644717883886,0.3709613289783129,5.20126347156097,2.7036444146062597
1,Phoenix,33.4,-112.0,230.1935099549019,174.6029562005702,0.3295956651651328,0.7992910090382764,1.0,0.5320996266779087,29.998204467882463,202.00464596176087,1168.1117423470873,0.27069859727638,0.06654651596986884,6,7,0.43750303665851753,0.35737925575668994,5.635352964328758,3.0706532193018594
1,Phoenix,33.4,-112.0,230.1935099549019,174.6029562005702,0.3295956651651328,0.7973373112587289,1.0,0.5344323281103698,29.998217521270988,203.599255065068,1370.1163883088482,0.27286757329827105,0.06701742922580967,7,8,0.40954811310199535,0.3460600488955645,6.041791847797966,3.4287908017580153
1,Phoenix,33.4,-112.0,230.1935099549019,174.6029562005702,0.3295956651651328,0.7954396450948428,1.0,0.4548249006487387,29.99823002418109,205.1272790440792,1573.7156433739162,0.27494508076957674,0.06749021620449962,8,9,0.3848922430031383,0.3356830367656598,6.422461560302888,3.7787780306144514
1,Phoenix,33.4,-112.0,230.1935099549019,174.6029562005702,0.3295956651651328,0.7935758427987843,1.0,0.5232399435906715,29.9982420339479,206.59548699134345,1778.8429224179954,0.2768721185867105,0.0679388092674267,9,10,0.36555494791738585,0.32692202696591144,6.784132079220657,4.122762944818632
1,Phoenix,33.4,-112.0,230.1935099549019,174.6029562005702,0.3295956651651328,0.7917501603685172,1.0,0.5268261729219249,29.998253655881868,208.01675047962533,1985.4384094093389,0.277074797768816,0.06833213586981032,10,11,0.3494432821869866,0.3187090123779921,7.128706037728438,4.460287924832919
1,Phoenix,33.4,-112.0,230.1935099549019,174.6029562005702,0.3295956651651328,0.7899574540184808,1.0,0.5255941455097963,29.998264944999974,209.3979510245435,2193.4551598889643,0.27720851084577064,0.06875042945644608,11,12,0.3339319964319838,0.31114209129615045,7.456768175194471,4.7918337312119075
1,Phoenix,33.4,-112.0,230.1935099549019,174.6029562005702,0.3295956651651328,0.7881977675916818,1.0,0.5290390148033915,29.998275914952423,210.7406337606244,2402.853110913508,0.2772766446229087,0.0691480105561065,12,13,0.3214921823091341,0.30430088814558776,7.7724904245109085,5.1193871345272335
2,Phoenix,33.4,-112.0,371.6657509005507,141.6304155433956,0.6560486133479433,0.7896803616085958,1.0,0.4206106526272904,29.998381901162336,227.73682636980558,0.0,0.25,0.07727861959788966,0,1,1.9956737070946564,0.7575053536837872,1.9956737070946564,0.7575053536837872
2,Phoenix,33.4,-112.0,371.6657509005507,141.6304155433956,0.6560486133479433,0.783493987747889,1.0,0.4983466068229805,29.998416887707986,234.23270339301519,227.73682636980558,0.2570778125037608,0.07942842605218242,1,2,0.8685735819783629,0.5901697085882965,2.8624409249751936,1.3481396714086002
2,Phoenix,33.4,-112.0,371.6657509005507,141.6304155433956,0.6560486133479433,0.7801559493538355,1.0,0.5036542015525355,29.998435699379307,237.7168143798504,461.9695297628208,0.26088343206521214,0.08060547451914135,2,3,0.6752917387194506,0.5398437553013327,3.536953311070998,1.8914237610885387
2,Phoenix,33.4,-112.0,371.6657509005507,141.6304155433956,0.6560486133479433,0.7773091810748832,1.0,0.5089950687041944,29.99845156228743,240.65966782546735,699.6863441426713,0.26409251393913835,0.08159930622463661,3,4,0.5718948283483432,0.5065242674960404,4.106403629975494,2.40399306176802
2,Phoenix,33.4,-112.0,371.6657509005507,141.6304155433956,0.6560486133479433,0.7747352458647765,1.0,0.5086794915755422,29.998465793916736,243.30321999583262,940.3460119681386,0.26697158650852504,0.08246536860284225,4,5,0.5084119182327438,0.48013314569386667,4.612687860404537,2.8932255288208206
2,Phoenix,33.4,-112.0,371.6657509005507,141.6304155433956,0.6560486133479433,0.7723416234266437,1.0,0.5094146986393755,29.99847896974979,245.74524379949392,1183.6492319639713,0.26963707045906443,0.0832379583966714,5,6,0.46297763380569457,0.4614913016209963,5.072202716386413,3.3655893175139355
2,Phoenix,33.4,-112.0,371.6657509005507,141.6304155433956,0.6560486133479433,0.7700731310923842,1.0,0.5094154354985626,29.998491406517555,248.04530151998495,1429.3944757634652,0.272153040777875,0.08398760863977832,6,7,0.4265511574579328,0.4441131983770057,5.494006994171247,3.822948319885929
2,Phoenix,33.4,-112.0,371.6657509005507,141.6304155433956,0.6560486133479433,0.7679065439694938,1.0,0.5040860919289469,29.99850322233499,250.2319670448628,1677.43977728345,0.27454339223536844,0.08464934278188639,7,8,0.3992480315966054,0.43050330359668276,5.888748266607706,4.270433433308677
2,Phoenix,33.4,-112.0,371.6657509005507,141.6304155433956,0.6560486133479433,0.7658144578130661,1.0,0.5045606010730406,29.998514577136966,252.3344919370765,1927.6717443283128,0.2768404798129721,0.08534350427084672,8,9,0.37539580528448546,0.41701247185278323,6.25834989104501,4.707488088293143
