design_id,site,solar_mw_initial,batt_mw_initial,solar_battery_ratio,year,capacity_fraction,solar_degradation,mean_soc,soc_p90,efc,mean_temp,c_rate_max,c_rate_mean,mean_soc_relative,soc_p90_relative,efc_relative,c_rate_max_relative,c_rate_mean_relative,uptime_pct
13,Seattle,792.8012082503463,451.1183565407386,0.4393532189255703,12,0.9060981935479966,0.9317252318053582,0.8486249001204857,1.0,78.02148021709507,29.995890647276426,0.2660793950243937,0.027198282147010942,0.9744346367365603,1.0,1.0968065550961994,1.0643175800975748,1.093303531738329,98.96118721461187
14,Seattle,819.580478418176,656.3951133503044,0.3121521099673326,0,1.0,1.0,0.9076322154209309,1.0,49.24956705641768,29.99327597910554,0.17798309469667936,0.017473850221543387,1.0,1.0,1.0,1.0,1.0,100.0
14,Seattle,819.580478418176,656.3951133503044,0.3121521099673326,1,0.9762279427661867,0.99,0.904237486546784,1.0,50.46838694916949,29.993459633579732,0.18040348644161006,0.01784309109698685,0.996259796846708,1.0,1.024747829587123,1.0135989979781819,1.0211310541616196,100.0
14,Seattle,819.580478418176,656.3951133503044,0.3121521099673326,2,0.965376228921775,0.9845550000000001,0.9024589508348362,1.0,51.046520322368664,29.99354201492643,0.1813776851805953,0.01801930293537352,0.9943002633685766,1.0,1.0364866814746307,1.0190725444441846,1.0312153707920448,100.0
14,Seattle,819.580478418176,656.3951133503044,0.3121521099673326,3,0.9569377569136546,0.9791399475000001,0.9008618880381339,1.0,51.507519756727845,29.993607786573513,0.18191996341331665,0.01817009423596161,0.9925406709151933,1.0,1.0458471583663582,1.0221193407348408,1.039844911429985,100.0
14,Seattle,819.580478418176,656.3951133503044,0.3121521099673326,4,0.9496583402563548,0.9737546777887501,0.8993496425458426,1.0,51.91345125624344,29.993665718699468,0.18225504301705056,0.018291786401337676,0.9908745274414406,1.0,1.0540894947720891,1.02400198922067,1.0468091559343837,100.0
14,Seattle,819.580478418176,656.3951133503044,0.3121521099673326,5,0.9431779534924205,0.9683990270609121,0.8977750999788092,1.0,52.27963819149923,29.993718246478146,0.18244647712184783,0.01841141197396456,0.9891397470532156,1.0,1.0615248278550442,1.025077563870743,1.0536551327002484,99.98858447488584
14,Seattle,819.580478418176,656.3951133503044,0.3121521099673326,6,0.9372793365437487,0.9630728324120772,0.896343069916728,1.0,52.61118683023877,29.993764615395293,0.18253306607655137,0.018516639018960702,0.9875619823620216,1.0,1.0682568390899803,1.025564064877207,1.059677105171227,99.98858447488584
14,Seattle,819.580478418176,656.3951133503044,0.3121521099673326,7,0.9318433009613206,0.9577759318338107,0.8949461713649963,1.0,52.919677846074116,29.99380632546256,0.18253596895640475,0.01861294555976893,0.9860229244396629,1.0,1.0745206711249289,1.0255803747399967,1.0651885717104959,99.96575342465754
14,Seattle,819.580478418176,656.3951133503044,0.3121521099673326,8,0.9267586148664361,0.9525081642087249,0.8935920773206182,1.0,53.20902035077332,29.993845871861993,0.18275384356456206,0.018709986575160605,0.9845310271475971,1.0,1.0803956974854196,1.0268045056527029,1.0707420710344189,99.93150684931507
14,Seattle,819.580478418176,656.3951133503044,0.3121521099673326,9,0.9219813140733774,0.9472693693055769,0.8922653455392218,1.0,53.48275598467112,29.993883507951725,0.18371545250846266,0.018798580364118904,0.9830692767173513,1.0,1.08595383028249,1.0322073162147924,1.0758121493420074,99.92009132420091
14,Seattle,819.580478418176,656.3951133503044,0.3121521099673326,10,0.9174439687748318,0.9420593877743962,0.8909504792553613,1.0,53.74551552943754,29.99391968404934,0.18355693775495324,0.01887915647286128,0.981620599310886,1.0,1.0912890963664623,1.0313166993065992,1.0804233888639665,99.92009132420091
14,Seattle,819.580478418176,656.3951133503044,0.3121521099673326,11,0.9131178637209245,0.9368780611416371,0.8896476292377956,1.0,53.998713349025984,29.99395457263547,0.18336031724007867,0.01896259219599807,0.980185161040373,1.0,1.0964302140396063,1.0302119847537388,1.0851982794621429,99.90867579908675
14,Seattle,819.580478418176,656.3951133503044,0.3121521099673326,12,0.908986286241735,0.9317252318053582,0.8883110437102132,1.0,54.24296331558008,29.993988261885367,0.18420322933482308,0.019043252525553334,0.9787125540693186,1.0,1.101389647820502,1.0349478957467513,1.0898143388041086,99.88584474885845
15,Seattle,994.881470475354,551.8828396165535,0.45067603078879687,0,1.0,1.0,0.9134095909153591,1.0,58.16613157376937,29.994458046021897,0.23688990666771603,0.020886721033709522,1.0,1.0,1.0,1.0,1.0,100.0
15,Seattle,994.881470475354,551.8828396165535,0.45067603078879687,1,0.9757938260313163,0.99,0.9106459186446231,1.0,59.62635782284634,29.994619815534758,0.2402319011871303,0.021385562023054677,0.9969743340794501,1.0,1.02510440714499,1.0141077961759766,1.0238831642621198,99.98858447488584
15,Seattle,994.881470475354,551.8828396165535,0.45067603078879687,2,0.9647069040620067,0.9845550000000001,0.9094204814912347,1.0,60.314135270378905,29.994690298191184,0.24159690543941514,0.021601887981521854,0.9956327265842185,1.0,1.0369287700332164,1.019869984491579,1.034240269052194,99.98858447488584
15,Seattle,994.881470475354,551.8828396165535,0.45067603078879687,3,0.9560255633344324,0.9791399475000001,0.9083388485997353,1.0,60.86619531706797,29.994743760705706,0.24238996797395376,0.021784034556758092,0.994448555865784,1.0,1.0464198610126623,1.0232177950660963,1.0429609569448635,99.9771689497717
15,Seattle,994.881470475354,551.8828396165535,0.45067603078879687,4,0.9485543579831827,0.9737546777887501,0.9073244292337225,1.0,61.35089988005336,29.99478811090691,0.24289506692455198,0.021939774838657222,0.9933379704547021,1.0,1.0547529674075866,1.0253500047397939,1.0504173825680037,99.96575342465754
15,Seattle,994.881470475354,551.8828396165535,0.45067603078879687,5,0.9418947679714132,0.9683990270609121,0.9063551215559409,1.0,61.79059536622977,29.994828270886334,0.2432062218744824,0.022067722327910266,0.9922767732793908,1.0,1.0623122716672961,1.0266635049826172,1.056543164065566,99.96575342465754
15,Seattle,994.881470475354,551.8828396165535,0.45067603078879687,6,0.9358222764509541,0.9630728324120772,0.9054181177147712,1.0,62.197992325179676,29.994865416374722,0.24337681640586328,0.022199182734982326,0.9912509423153972,1.0,1.0693162952790987,1.027383647658937,1.0628371346155576,99.96575342465754
15,Seattle,994.881470475354,551.8828396165535,0.45067603078879687,7,0.9302212561084602,0.9577759318338107,0.9045061518622282,1.0,62.579421214067835,29.99489682344361,0.2434339873858298,0.02231695469081924,0.9902525229188709,1.0,1.0758738723186585,1.0276249875318373,1.0684757389540194,99.95433789954338
15,Seattle,994.881470475354,551.8828396165535,0.45067603078879687,8,0.9249756809490202,0.9525081642087249,0.9035978684922945,1.0,62.941776897637126,29.99492627614845,0.24340607239356862,0.022432060978697214,0.9892581351009989,1.0,1.0821035402330483,1.027507148014511,1.0739867182835274,99.95433789954338
15,Seattle,994.881470475354,551.8828396165535,0.45067603078879687,9,0.9200406885125878,0.9472693693055769,0.9025856623051598,1.0,63.287197460283224,29.99495429857094,0.24330346867691696,0.02254009987071502,0.9881499726761657,1.0,1.0880420572583385,1.0270740197394614,1.0791593297165731,99.95433789954338
15,Seattle,994.881470475354,551.8828396165535,0.45067603078879687,10,0.9153526585391976,0.9420593877743962,0.9015844413323119,1.0,63.61942656069646,29.994981204288823,0.24314192773613588,0.022636701106140054,0.9870538368540702,1.0,1.0937537848809995,1.026392095620982,1.0837843369290088,99.94292237442922
15,Seattle,994.881470475354,551.8828396165535,0.45067603078879687,11,0.9108783391339442,0.9368780611416371,0.9005927257291761,1.0,63.94023941245979,29.995007146962774,0.2429294958616235,0.02274246692618994,0.9859681075022009,1.0,1.0992692428130173,1.025495342029828,1.0888481197927329,99.94292237442922
15,Seattle,994.881470475354,551.8828396165535,0.45067603078879687,12,0.9066050806251382,0.9317252318053582,0.8996088766567298,1.0,64.25022044608734,29.99503216802695,0.24266891268153595,0.02283082982557345,0.9848909904210672,1.0,1.1045984786628247,1.0243953239507417,1.0930786976436506,99.94292237442922
16,Seattle,1068.3635113893174,625.5761642796444,0.42695181354118,0,1.0,1.0,0.9278842142387507,1.0,51.19586365261504,29.99351547691853,0.22509866093224307,0.01859159481038252,1.0,1.0,1.0,1.0,1.0,100.0
16,Seattle,1068.3635113893174,625.5761642796444,0.42695181354118,1,0.9757896405396606,0.99,0.9255293920989817,1.0,52.48271714599162,29.993705893233017,0.22828255034304057,0.019022167552407515,0.9974621594983153,1.0,1.0251358879715051,1.014144417375081,1.0231595377597482,100.0
16,Seattle,1068.3635113893174,625.5761642796444,0.42695181354118,2,0.9647875379303902,0.9845550000000001,0.9243508965321174,1.0,53.090453468888576,29.993792953957133,0.22956352854954065,0.019221180371441972,0.9961920704626579,1.0,1.0370066970474237,1.0198351584980843,1.0338639889412746,100.0
16,Seattle,1068.3635113893174,625.5761642796444,0.42695181354118,3,0.9561787364867613,0.9791399475000001,0.9233210463871063,1.0,53.57780506817175,29.99386303439233,0.23030352308766808,0.01938583068188929,0.9950821796711047,1.0,1.0465260520209048,1.02312258159986,1.0427201582009107,100.0
16,Seattle,1068.3635113893174,625.5761642796444,0.42695181354118,4,0.9487940564058545,0.9737546777887501,0.9223659777637172,1.0,54.004239470252905,29.99392452560616,0.23076621137276065,0.019523551359366228,0.9940528824713752,1.0,1.0548555218580518,1.0251780726595419,1.0501278431726175,100.0
16,Seattle,1068.3635113893174,625.5761642796444,0.42695181354118,5,0.942219266031362,0.9683990270609121,0.9214590919743583,1.0,54.39060484325347,29.99397819577212,0.23104476329884152,0.019655980076080267,0.9930755129079724,1.0,1.062402330241288,1.026415538599709,1.057250885497103,100.0
16,Seattle,1068.3635113893174,625.5761642796444,0.42695181354118,6,0.9362286442377896,0.9630728324120772,0.9205868965136212,1.0,54.748196629819034,29.994025721008008,0.23119026261122186,0.01977965351699358,0.9921355298288846,1.0,1.0693871091092053,1.0270619187770842,1.063903001260956,100.0
16,Seattle,1068.3635113893174,625.5761642796444,0.42695181354118,7,0.9307059051111845,0.9577759318338107,0.919740337894414,1.0,55.08281579167086,29.99407022655201,0.23122871265748457,0.019884745474878424,0.9912231761039086,1.0,1.075923167649449,1.0272327329707516,1.0695556609147774,100.0
16,Seattle,1068.3635113893174,625.5761642796444,0.42695181354118,8,0.925536728690059,0.9525081642087249,0.9189129197835422,1.0,55.40040775123545,29.994112485127786,0.23118665034346708,0.019982562336762093,0.9903314505004607,1.0,1.082126636775775,1.0270458712904407,1.0748170095446994,100.0
16,Seattle,1068.3635113893174,625.5761642796444,0.42695181354118,9,0.9206754141693708,0.9472693693055769,0.9181024660144718,1.0,55.70304575259629,29.99415277165057,0.23107419686992645,0.020075384751556482,0.989458007718879,1.0,1.0880380128083067,1.026546297134491,1.0798097181176376,100.0
16,Seattle,1068.3635113893174,625.5761642796444,0.42695181354118,10,0.9160596554215166,0.9420593877743962,0.9172906402050595,1.0,55.994103854313224,29.994191511970392,0.2309060083691167,0.020169492158937406,0.9885830862610565,1.0,1.0937232006526194,1.0257991203182755,1.084871543546856,100.0
16,Seattle,1068.3635113893174,625.5761642796444,0.42695181354118,11,0.9116548288283215,0.9368780611416371,0.9164701435320418,1.0,56.27512611650764,29.99422893075404,0.23069009449542818,0.0202558446491848,0.9876988200342721,1.0,1.0992123601695145,1.0248399237029144,1.089516249454451,100.0
16,Seattle,1068.3635113893174,625.5761642796444,0.42695181354118,12,0.9074490593194056,0.9317252318053582,0.9156583616476719,1.0,56.54660653112104,29.994262878154007,0.230428885544143,0.02032611157929198,0.9868239459153758,1.0,1.1045151404186282,1.0236795038665485,1.0932957493211295,100.0
17,Miami,313.81853328709826,136.31313329130617,0.5755471349493092,0,1.0,1.0,0.7592782376235354,1.0,249.81133649638835,29.998436278881908,0.25,0.08143421549124011,1.0,1.0,1.0,1.0,1.0,99.96575342465754
17,Miami,313.81853328709826,136.31313329130617,0.5755471349493092,1,0.9721981952154664,0.99,0.7518955090538872,1.0,256.99444995882214,29.998473173396935,0.25714921219802617,0.08366723257906164,0.9902766493179689,1.0,1.028754153286945,1.0285968487921047,1.027421116226775,99.96575342465754
17,Miami,313.81853328709826,136.31313329130617,0.5755471349493092,2,0.9576300294217873,0.9845550000000001,0.7478280501163352,1.0,260.926457184023,29.99849336151963,0.2610611533881711,0.08488300205513925,0.984919642181451,1.0,1.0444940603718171,1.0442446135526844,1.0423505837576361,99.95433789954338
17,Miami,313.81853328709826,136.31313329130617,0.5755471349493092,3,0.9456330081375384,0.9791399475000001,0.7443267374917409,1.0,264.262150141926,29.998510453668896,0.26437317421098155,0.08591248799063252,0.9803082725265626,1.0,1.0578469089842388,1.0574926968439262,1.0549925172407921,99.95433789954338
17,Miami,313.81853328709826,136.31313329130617,0.5755471349493092,4,0.9350785409400322,0.9737546777887501,0.7411259980920588,1.0,267.2721066499214,29.998525853261352,0.2673572208690359,0.08684909992931968,0.9760927699069958,1.0,1.0698958277811603,1.0694288834761436,1.0664939719184996,99.95433789954338
17,Miami,313.81853328709826,136.31313329130617,0.5755471349493092,5,0.925482734759444,0.9683990270609121,0.7381130033289817,1.0,270.07156653621485,29.998540158947165,0.2701292964314253,0.08772758234113202,0.9721245345305842,1.0,1.081102124202916,1.0805171857257012,1.0772816046907077,99.94292237442922
17,Miami,313.81853328709826,136.31313329130617,0.5755471349493092,6,0.9165947638766204,0.9630728324120772,0.7352472438659765,1.0,272.7111240229544,29.99855367657723,0.27274866697105815,0.08854052660422088,0.9683502139706078,1.0,1.0916683279779702,1.0909946678842326,1.0872644387879589,99.92009132420091
17,Miami,313.81853328709826,136.31313329130617,0.5755471349493092,7,0.9082752497665217,0.9577759318338107,0.7325321453538388,1.0,275.20257867018444,29.998566569362143,0.2752469585230514,0.08930337947192885,0.9647743199470471,1.0,1.1016416729917426,1.1009878340922057,1.096632158033563,99.8972602739726
17,Miami,313.81853328709826,136.31313329130617,0.5755471349493092,8,0.9004298301629226,0.9525081642087249,0.7299317439512006,1.0,277.5844685165714,29.998573993017,0.27764517747570105,0.09001845978861422,0.9613494866332711,1.0,1.1111764278182972,1.1105807099028042,1.1054132374898058,99.88584474885845
17,Miami,313.81853328709826,136.31313329130617,0.5755471349493092,9,0.8929911248685346,0.9472693693055769,0.7274116916100394,1.0,279.87721553401127,29.99858113272931,0.2799579895453102,0.09075610375922363,0.9580304762675207,1.0,1.1203543420378665,1.1198319581812408,1.1144713952452368,99.87442922374429
17,Miami,313.81853328709826,136.31313329130617,0.5755471349493092,10,0.885884825040281,0.9420593877743962,0.7249488613894572,1.0,282.10228298703913,29.99858806538288,0.28220372776859853,0.09137846296407871,0.9547868297377708,1.0,1.129261333546877,1.1288149110743941,1.1221138733006928,99.84018264840184
17,Miami,313.81853328709826,136.31313329130617,0.5755471349493092,11,0.8790708792285825,0.9368780611416371,0.7225105730080431,1.0,284.26679945089643,29.998594818089718,0.2843911747132203,0.0920309915265502,0.9515755057980176,1.0,1.137925938180977,1.1375646988528811,1.1301268265603908,99.84018264840184
17,Miami,313.81853328709826,136.31313329130617,0.5755471349493092,12,0.8725281674836449,0.9317252318053582,0.7201087107505408,1.0,286.37772093295484,29.998601401255815,0.286523701258832,0.0926570888338827,0.9484121565296125,1.0,1.1463760009830264,1.146094805035328,1.1378152079557988,99.82876712328768
18,Miami,360.4223258254489,180.21030449796103,0.5000023817027717,0,1.0,1.0,0.8258953033926693,1.0,188.31602307263552,29.998042694516663,0.25,0.06376632561845536,1.0,1.0,1.0,1.0,1.0,100.0
18,Miami,360.4223258254489,180.21030449796103,0.5000023817027717,1,0.973311217834554,0.99,0.8208469449590042,1.0,193.53327175698385,29.998082930197224,0.25685515117785856,0.06544443009983344,0.9938874111368269,1.0,1.0277047518273896,1.0274206047114343,1.026316468215826,100.0
18,Miami,360.4223258254489,180.21030449796103,0.5000023817027717,2,0.9599321784015441,0.9845550000000001,0.8181937842739494,1.0,196.26018062602333,29.998103942177195,0.26043506575255554,0.06633080873724798,0.9906749450116945,1.0,1.0421852449078306,1.0417402630102222,1.040216887109619,100.0
18,Miami,360.4223258254489,180.21030449796103,0.5000023817027717,3,0.9490427577789468,0.9791399475000001,0.8159462839738191,1.0,198.5420390785009,29.998121481497826,0.26342332624198855,0.06704692529570108,0.9879536554113083,1.0,1.054302421212034,1.0536933049679542,1.0514472120735816,100.0
18,Miami,360.4223258254489,180.21030449796103,0.5000023817027717,4,0.9395436720498008,0.9737546777887501,0.8139204195266494,1.0,200.57985403491782,29.998137113455826,0.2660866199594271,0.06768108044526384,0.9855007241028874,1.0,1.0651236722302275,1.0643464798377085,1.0613921970388,100.0
18,Miami,360.4223258254489,180.21030449796103,0.5000023817027717,5,0.9309452359034814,0.9683990270609121,0.812033343402341,1.0,202.46313701938635,29.998151538351745,0.26854426056262615,0.06826321418389944,0.9832158386984583,1.0,1.0751243240799224,1.0741770422505046,1.0705213687919097,100.0
18,Miami,360.4223258254489,180.21030449796103,0.5000023817027717,6,0.9230041366603664,0.9630728324120772,0.8102447685492448,1.0,204.23584269712208,29.998165099209665,0.27085469075420987,0.06884537013360735,0.981050219344832,1.0,1.084537785817334,1.0834187630168395,1.0796508888647962,100.0
18,Miami,360.4223258254489,180.21030449796103,0.5000023817027717,7,0.9155924256371788,0.9577759318338107,0.8085346706569844,1.0,205.9203202646089,29.998177968273726,0.2730472566175065,0.06936762460109404,0.9789796204623399,1.0,1.093482736650525,1.092189026470026,1.0878410184107825,100.0
18,Miami,360.4223258254489,180.21030449796103,0.5000023817027717,8,0.9086109775296659,0.9525081642087249,0.8068874136554413,1.0,207.53438503808096,29.9981902822884,0.275145255981499,0.06982656865539784,0.97698510978432,1.0,1.1020537798742314,1.100581023925996,1.0950382976934228,100.0
18,Miami,360.4223258254489,180.21030449796103,0.5000023817027717,9,0.9020009084288612,0.9472693693055769,0.8052937313290097,1.0,209.08742010739815,29.99820211693704,0.2771615833907078,0.0703346280096198,0.9750554677099736,1.0,1.1103007417842021,1.1086463335628312,1.1030058158041873,100.0
18,Miami,360.4223258254489,180.21030449796103,0.5000023817027717,10,0.8956939113305595,0.9420593877743962,0.8037420232456195,1.0,210.59209084011695,29.99821357181213,0.2791132069086227,0.0708165631504818,0.9731766483523432,1.0,1.1182908783013612,1.1164528276344907,1.1105636472487284,100.0
18,Miami,360.4223258254489,180.21030449796103,0.5000023817027717,11,0.8896425768840683,0.9368780611416371,0.8022146100582437,1.0,212.05710130407158,29.9982247150217,0.2810117304362988,0.071295377230403,0.9713272454303247,1.0,1.1260704099633565,1.1240469217451952,1.1180725334088966,100.0
18,Miami,360.4223258254489,180.21030449796103,0.5000023817027717,12,0.8838315890507356,0.9317252318053582,0.8007153194539889,1.0,213.48438644567588,29.99823555926394,0.28285931742777864,0.07175052215545757,0.9695118935351197,1.0,1.133649611766348,1.1314372697111146,1.1252102337646912,100.0
19,Miami,384.5375571236575,155.35700626597912,0.6187966129852386,0,1.0,1.0,0.7975958531251748,1.0,218.05197569400522,29.998277434738615,0.25,0.07339032503516171,1.0,1.0,1.0,1.0,1.0,100.0
19,Miami,384.5375571236575,155.35700626597912,0.6187966129852386,1,0.9727058119567713,0.99,0.7916648186724098,1.0,224.231744120176,29.998309893585976,0.2570150161815939,0.07538296447217108,0.9925638599680204,1.0,1.028340804555896,1.0280600647263756,1.0271512551014685,100.0
19,Miami,384.5375571236575,155.35700626597912,0.6187966129852386,2,0.9587269533542657,0.9845550000000001,0.7884840831150125,1.0,227.5355463062347,29.998326862175638,0.2607624612256216,0.07646558098743689,0.9885759561381117,1.0,1.043492248038779,1.0430498449024863,1.0419027433221177,100.0
19,Miami,384.5375571236575,155.35700626597912,0.6187966129852386,3,0.9472804703745751,0.9791399475000001,0.7857808467241849,1.0,230.31995778732426,29.998341129713367,0.2639133897705551,0.07735090404665039,0.985186725388935,1.0,1.0562617332600317,1.0556535590822205,1.0539659554524543,100.0
19,Miami,384.5375571236575,155.35700626597912,0.6187966129852386,4,0.9372596115177646,0.9737546777887501,0.7833376587180684,1.0,232.81815141845914,29.99835390636173,0.2667350613723331,0.07816170797859831,0.982123534931583,1.0,1.0677186055180508,1.0669402454893324,1.0650137867784426,100.0
19,Miami,384.5375571236575,155.35700626597912,0.6187966129852386,5,0.9281634276481927,0.9683990270609121,0.7810577956069411,1.0,235.135894390079,29.998365742917805,0.26934911735690475,0.0789116208693291,0.9792651159689039,1.0,1.0783479197640833,1.077396469427619,1.075231930523841,100.0
19,Miami,384.5375571236575,155.35700626597912,0.6187966129852386,6,0.9197509207800657,0.9630728324120772,0.7788958018607602,1.0,237.32298010719364,29.998376898217234,0.2718127205439144,0.07960682209077977,0.9765544778208873,1.0,1.0883780316681544,1.0872508821756577,1.0847045854155803,100.0
19,Miami,384.5375571236575,155.35700626597912,0.6187966129852386,7,0.9118886879949024,0.9577759318338107,0.7768278814457773,1.0,239.40575067031395,29.998387509901566,0.27415626851311214,0.0802552358890593,0.9739617857865942,1.0,1.097929747750943,1.0966250740524486,1.0935397254421284,100.0
19,Miami,384.5375571236575,155.35700626597912,0.6187966129852386,8,0.9044783848436663,0.9525081642087249,0.7748359027035675,1.0,241.4039173047564,29.998397680498375,0.27640240406984523,0.08087476789160779,0.9714643069764866,1.0,1.1070934649247168,1.105609616279381,1.1019813286405291,100.0
19,Miami,384.5375571236575,155.35700626597912,0.6187966129852386,9,0.8974590378020721,0.9472693693055769,0.7729085366942118,1.0,243.3290987235006,29.99840746940916,0.27856424579807465,0.08151577326215641,0.9690478375304584,1.0,1.1159224673339674,1.1142569831922986,1.1107155231033756,100.0
19,Miami,384.5375571236575,155.35700626597912,0.6187966129852386,10,0.8907578326887872,0.9420593877743962,0.7710311236105707,1.0,245.19709038866753,29.998416958598447,0.28065989523254065,0.08211220644928285,0.9666939974543285,1.0,1.1244891939560104,1.1226395809301626,1.1188423870577278,100.0
19,Miami,384.5375571236575,155.35700626597912,0.6187966129852386,11,0.8843271100754729,0.9368780611416371,0.7691947406363253,1.0,247.0178635211287,29.99842619999639,0.28270082094244936,0.08265550556080162,0.9643915996082891,1.0,1.1328393734334774,1.1308032837697974,1.126245258093637,100.0
19,Miami,384.5375571236575,155.35700626597912,0.6187966129852386,12,0.8781505525078364,0.9317252318053582,0.7673966131645661,1.0,248.79310892274762,29.998435203572896,0.2846892247417553,0.08319493698695835,0.9621371652795326,1.0,1.140980759889476,1.1387568989670211,1.1335954289219892,100.0
20,Miami,279.052478596014,205.72646817504426,0.33910619410257364,0,1.0,1.0,0.8375841408409316,1.0,166.1846885559906,29.99780769525218,0.25,0.054711984035605586,1.0,1.0,1.0,1.0,1.0,100.0
20,Miami,279.052478596014,205.72646817504426,0.33910619410257364,1,0.973862403879186,0.99,0.8325543560741557,1.0,170.69612397157292,29.997856089623365,0.25670977645730547,0.05610922787388712,0.993994890159064,1.0,1.0271471183944985,1.0268391058292219,1.0255381679701514,100.0
20,Miami,279.052478596014,205.72646817504426,0.33910619410257364,2,0.9609635978975937,0.9845550000000001,0.8299299440292077,1.0,173.01619587206017,29.997880942220622,0.26015553611703157,0.056813368617200766,0.9908615786301314,1.0,1.0411079226096567,1.0406221444681263,1.0384081224367159,100.0
20,Miami,279.052478596014,205.72646817504426,0.33910619410257364,3,0.9505256097566747,0.9791399475000001,0.827648866352244,1.0,174.9453222189371,29.997901547231514,0.2630123769774047,0.057354067810640605,0.9881381774030337,1.0,1.0527162504504433,1.0520495079096188,1.0482907688618202,100.0
20,Miami,279.052478596014,205.72646817504426,0.33910619410257364,4,0.9414307963369875,0.9737546777887501,0.8255644718878337,1.0,176.66471092016647,29.997919873260916,0.26555324190872537,0.05785477353933039,0.9856495982110762,1.0,1.0630625026603757,1.0622129676349015,1.0574424334836685,100.0
20,Miami,279.052478596014,205.72646817504426,0.33910619410257364,5,0.9332202600697571,0.9683990270609121,0.823601969010494,1.0,178.2485945655207,29.997936724264562,0.2678895976618776,0.058305794747251984,0.9833065465919645,1.0,1.0725933665390934,1.0715583906475104,1.0656859877226827,100.0
20,Miami,279.052478596014,205.72646817504426,0.33910619410257364,6,0.9256534617642266,0.9630728324120772,0.8217273563239599,1.0,179.73591924317418,29.997952518782597,0.27007947393565473,0.058757498622121526,0.9810684279419957,1.0,1.0815431963373565,1.080317895742619,1.0739420194281968,100.0
20,Miami,279.052478596014,205.72646817504426,0.33910619410257364,7,0.9185948505245886,0.9577759318338107,0.8199198746546222,1.0,181.1475596136393,29.997967487122462,0.2721548023671488,0.05914992250506821,0.9789104576782286,1.0,1.0900376032693737,1.0886192094685951,1.0811145592266311,100.0
20,Miami,279.052478596014,205.72646817504426,0.33910619410257364,8,0.911952026583888,0.9525081642087249,0.8181660458077353,1.0,182.4983108417389,29.99798178539435,0.274137227301839,0.05951455155720536,0.9768165440504872,1.0,1.0981656157826596,1.096548909207356,1.0877790781353194,100.0
20,Miami,279.052478596014,205.72646817504426,0.33910619410257364,9,0.9056631670647,0.9472693693055769,0.8164572070579894,1.0,183.79737275257938,29.9979945864694,0.2760408163779727,0.059870059811266425,0.9747763445452408,1.0,1.1059825929189304,1.1041632655118907,1.0942768913718073,100.0
20,Miami,279.052478596014,205.72646817504426,0.33910619410257364,10,0.899665613600683,0.9420593877743962,0.8147804427029427,1.0,185.05509850575964,29.99800404775331,0.27788102181591506,0.06019997791247455,0.9727744389774452,1.0,1.1135508337966484,1.1115240872636603,1.1003069797888791,100.0
20,Miami,279.052478596014,205.72646817504426,0.33910619410257364,11,0.8939168660555101,0.9368780611416371,0.8131187018496574,1.0,186.2779901904014,29.998013235706157,0.2796680647755846,0.06052461861343292,0.9707904701171742,1.0,1.1209094640968744,1.1186722591023384,1.1062406103577704,100.0
20,Miami,279.052478596014,205.72646817504426,0.33910619410257364,12,0.8883961551074703,0.9317252318053582,0.8114695515900225,1.0,187.4685331306509,29.99802217112636,0.2814059905175493,0.06079799198566203,0.9688215332913418,1.0,1.1280734390129414,1.125623962070197,1.1112372007217974,100.0
21,San Francisco,637.521235670308,206.24672320196908,0.7727652902465864,0,1.0,1.0,0.8440546371752013,1.0,153.52579750510722,29.997774407676605,0.25,0.05456590162093509,1.0,1.0,1.0,1.0,1.0,99.6689497716895
21,San Francisco,637.521235670308,206.24672320196908,0.7727652902465864,1,0.974194485816207,0.99,0.8397960481063952,1.0,157.4756345523828,29.997821289146103,0.2566222696185178,0.055998599331511044,0.9949546049731349,1.0,1.0257275136261328,1.0264890784740712,1.026256282183859,99.62328767123287
21,San Francisco,637.521235670308,206.24672320196908,0.7727652902465864,2,0.9614917153487734,0.9845550000000001,0.8376049339256263,1.0,159.4991032789,29.99784529082401,0.2600126407842365,0.05673205398385078,0.9923586661745497,1.0,1.0389075052588088,1.040050563136946,1.0396979120397163,99.56621004566209
21,San Francisco,637.521235670308,206.24672320196908,0.7727652902465864,3,0.9512548920130635,0.9791399475000001,0.835770534077158,1.0,161.17130589939407,29.99786509957647,0.26281073779388964,0.057358879865926415,0.9901853473303958,1.0,1.0497995028752904,1.0512429511755585,1.0511854136378782,99.56621004566209
21,San Francisco,637.521235670308,206.24672320196908,0.7727652902465864,4,0.9423560258400022,0.9737546777887501,0.8341161103736987,1.0,162.6563606604204,29.997882668984406,0.2652925148721299,0.057885113209613516,0.9882252565606844,1.0,1.0594725010629529,1.0611700594885196,1.0608294097610027,99.55479452054794
21,San Francisco,637.521235670308,206.24672320196908,0.7727652902465864,5,0.9343337062451068,0.9683990270609121,0.8325808953336531,1.0,164.02053384741785,29.997898794636928,0.26757035342832497,0.05835471679908881,0.9864063991402885,1.0,1.0683581294665576,1.0702814137132999,1.0694355827651179,99.50913242009133
21,San Francisco,637.521235670308,206.24672320196908,0.7727652902465864,6,0.9269402191930416,0.9630728324120772,0.831130877226595,1.0,165.29958014090528,29.997913903435812,0.2697045557238204,0.058816797712680786,0.9846884794189884,1.0,1.0766892784608815,1.0788182228952816,1.0779038917248418,99.50913242009133
